rank_global,rank_posicion,player_id,name,gender,age,position,alternative_positions,n_alternative_positions,ovr,pac,sho,pas,dri,def,phy,acceleration,sprint_speed,positioning,finishing,shot_power,long_shots,volleys,penalties,vision,crossing,free_kick_accuracy,short_passing,long_passing,curve,dribbling,agility,balance,reactions,ball_control,composure,interceptions,heading_accuracy,def_awareness,standing_tackle,sliding_tackle,jumping,stamina,strength,aggression,height_cm,weight_kg,preferred_foot,weak_foot,skill_moves,play_styles,n_play_styles,n_play_styles_plus,nation,league,team,name_key
5447,1142,200840,Curtis Nelson,M,32,CB,,0,69,62,36,51,56,68,80,64,61,43,38,42,27,23,36,34,47,50,60,62,39,52,67,63,66,57,56,68,70,69,66,66,89,75,86,69,183.0,74.0,Right,3,2,Long Throw,1,0,England,EFL Championship,Derby County,curtis nelson
5447,538,259874,César Araújo,M,25,CDM,CM,1,69,65,53,56,63,63,70,67,64,55,50,64,53,32,45,33,60,38,65,71,35,62,62,70,75,64,53,65,41,63,69,62,56,75,64,83,178.0,69.0,Right,3,3,Long Ball Pass,1,0,Uruguay,MLS,Orlando City,cesar araujo
5447,1142,248133,César Haydar,M,25,CB,,0,69,62,30,45,53,69,66,55,67,27,25,36,33,28,39,38,35,25,60,46,32,45,45,51,69,66,52,68,65,70,71,66,68,48,70,76,183.0,76.0,Left,2,2,,0,0,Colombia,Libertadores,Atl. Nacional,cesar haydar
5447,1142,260098,Daijiro Chirino,M,24,CB,RB|RM,2,69,78,39,61,64,69,73,78,78,59,33,59,30,27,46,60,57,30,69,62,54,62,71,62,65,65,65,68,69,69,69,68,78,84,68,71,185.0,72.0,Right,3,2,,0,0,Curaçao,LALIGA HYPERMOTION,UD Almería,daijiro chirino
5447,426,216380,Daley Sinkgraven,M,30,LB,LM|LW,2,69,70,60,71,71,66,58,73,68,70,58,63,59,65,56,73,70,65,71,72,74,70,80,78,63,71,65,67,67,64,67,65,67,65,50,68,178.0,67.0,Left,3,3,,0,0,Holland,Eredivisie,Fortuna Sittard,daley sinkgraven
5447,432,224104,Damián Martínez,M,36,RB,RM,1,69,72,62,65,70,65,72,73,72,67,59,69,68,49,51,68,63,50,70,59,66,69,71,75,70,68,74,65,54,66,70,60,71,71,71,76,180.0,72.0,Right,3,3,,0,0,Argentina,LPF,Atlético Tucumán,damian martinez
5447,426,215049,Damián Pérez,M,37,LB,LM,1,69,74,52,62,67,64,70,76,73,61,44,69,53,46,48,69,51,51,66,66,58,65,83,85,66,63,58,63,58,65,65,66,79,79,61,80,168.0,67.0,Left,3,3,Slide Tackle,1,0,Argentina,LPF,Defensa,damian perez
5447,432,203843,Damián Suárez,M,37,RB,RM,1,69,64,65,65,64,68,69,63,65,62,61,71,69,59,65,67,61,73,64,66,71,62,64,67,67,64,69,67,65,69,68,69,69,67,66,78,173.0,68.0,Right,3,3,Bruiser|Long Ball Pass|Long Throw|Slide Tackle,4,0,Uruguay,Libertadores,Peñarol,damian suarez
5447,415,258626,Danel Sinani,M,28,CAM,RW|RM|CM,3,69,61,67,69,71,41,65,67,56,63,65,72,70,64,64,66,69,70,72,65,67,70,68,72,70,73,65,44,38,38,43,42,57,60,70,59,185.0,77.0,Left,3,3,,0,0,Luxembourg,Bundesliga,FC St. Pauli,danel sinani
5447,538,270686,Dani Silva,M,25,CDM,CM|CB,2,69,62,57,68,70,60,69,69,57,63,51,64,62,68,51,56,68,62,74,72,67,69,74,73,66,70,65,65,42,57,65,62,59,71,69,71,180.0,73.0,Right,4,3,,0,0,Portugal,3F Superliga,FC Midtjylland,dani silva
5447,353,234867,Daniel Arzani,M,27,RM,LM|RW,2,69,93,61,61,74,34,73,92,93,58,59,64,62,52,67,59,59,64,64,57,67,73,92,93,58,71,62,36,40,32,33,33,71,82,72,66,171.0,73.0,Right,3,4,Incisive Pass|Quick Step|Technical,3,0,Australia,Magyar Liga,Ferencvárosi TC,daniel arzani
5447,1142,255416,Daniel González,M,24,CB,,0,69,71,23,49,47,69,72,70,71,28,19,32,16,26,34,38,27,25,68,58,36,37,49,57,66,56,52,68,67,69,70,68,76,74,73,67,183.0,72.0,Right,2,2,,0,0,Chile,Liga Chile,Uni. Católica,daniel gonzalez
5447,811,248434,Daniel Hanslik,M,29,ST,LM|CAM|LW,3,69,68,68,62,67,26,74,72,64,71,71,69,64,63,61,64,60,48,65,57,61,66,65,64,69,69,63,22,68,19,24,20,78,86,74,59,186.0,81.0,Left,2,3,,0,0,Germany,Bundesliga 2,Kaiserslautern,daniel hanslik
5447,432,271539,Danilo Veiga,M,23,RB,RM,1,69,72,57,60,68,68,67,73,72,52,56,63,54,49,57,63,59,48,63,58,57,70,68,63,64,66,63,67,65,65,72,69,77,58,71,67,183.0,83.0,Right,3,2,,0,0,Portugal,Serie A Enilive,Lecce,danilo veiga
5447,426,239443,Danny McNamara,M,27,LB,RB|LM,2,69,78,42,59,66,64,68,78,78,56,39,50,37,36,41,64,55,44,64,55,54,63,77,79,68,63,64,66,57,64,66,64,73,73,65,66,174.0,72.0,Right,2,2,Slide Tackle,1,0,Republic of Ireland,EFL Championship,Millwall,danny mcnamara
5447,538,215993,Dardo Miloc,M,35,CDM,CM|CB,2,69,61,46,60,65,67,76,60,61,58,40,48,57,34,42,54,59,45,68,62,40,64,66,65,63,67,58,69,63,64,70,66,71,90,71,73,179.0,77.0,Right,3,3,Aerial Fortress|Intercept,2,0,Argentina,LPF,Barracas Central,dardo miloc
5447,426,227584,Dario Melnjak,M,33,LB,LM,1,69,69,65,63,68,65,66,68,69,70,67,68,63,64,42,69,61,51,67,58,49,68,67,66,66,68,69,61,65,62,68,68,69,72,61,68,179.0,73.0,Left,3,2,Intercept,1,0,Croatia,Liga Hrvatska,Hajduk Split,dario melnjak
5447,114,261145,Dario Špikić,M,27,RW,RM|LW,2,69,83,65,62,73,52,60,81,85,60,63,69,68,61,65,64,58,62,64,61,66,74,72,65,59,77,59,64,49,47,52,45,69,67,64,38,183.0,79.0,Right,4,4,Rapid,1,0,Croatia,Liga Portugal,Rio Ave FC,dario spikic
5447,1142,229879,Dave Romney,M,32,CB,,0,69,50,32,59,59,68,78,54,46,48,24,52,24,35,35,59,50,34,66,64,54,60,49,49,68,60,68,68,68,68,68,68,76,72,84,71,188.0,86.0,Left,3,2,Block|Long Throw|Precision Header,3,0,United States,MLS,SJ Earthquakes,dave romney
5447,538,254578,David Ayala,M,23,CDM,CM,1,69,70,53,62,69,65,63,75,66,49,50,63,55,39,47,44,63,43,74,71,41,64,78,84,64,70,70,70,51,63,67,64,64,73,57,65,173.0,62.0,Left,3,3,,0,0,Argentina,MLS,Portland Timbers,david ayala
5447,1142,235729,David Bates,M,29,CB,,0,69,47,29,48,49,70,77,42,51,30,29,34,26,22,35,31,41,26,63,54,37,50,32,45,58,52,59,71,63,70,72,69,70,71,83,73,190.0,83.0,Right,2,2,,0,0,Scotland,1A Pro League,Standard Liège,david bates
5447,114,247887,Davide Merola,M,26,RW,RM,1,69,72,66,60,71,24,53,68,75,71,69,69,64,43,60,64,62,45,67,48,43,73,64,60,59,73,68,19,66,17,21,22,68,53,58,35,181.0,76.0,Left,3,3,,0,0,Italy,Serie BKT,Pescara,davide merola
5447,811,268704,Davis Mensah,M,34,ST,CAM,1,69,77,68,58,69,43,72,72,81,70,70,70,70,53,51,65,60,48,60,42,65,72,70,67,65,66,59,48,68,40,35,40,74,90,65,65,186.0,79.0,Right,4,3,,0,0,Italy,Serie BKT,Mantova,davis mensah
5447,538,266170,Dawhan,M,29,CDM,CM,1,69,73,52,66,64,63,74,75,71,48,49,61,52,48,54,62,65,52,73,68,52,59,73,82,66,66,59,64,57,65,61,68,74,80,72,73,177.0,69.0,Right,4,2,Relentless,1,0,Brazil,CSL,Beijing FC,dawhan
5447,353,271525,Deabeas Owusu-Sekyere,M,26,RM,LM|ST|RW,3,69,86,64,57,72,25,65,90,83,68,65,62,63,64,59,62,61,54,57,49,57,73,82,64,67,70,61,20,51,22,26,19,75,76,67,45,184.0,77.0,Right,4,3,Technical,1,0,Holland,CSL,Zhejiang Pro,deabeas owusu sekyere
5447,367,243619,Delano Burgzorg,M,27,LM,ST|LW,2,69,81,65,57,73,30,71,78,84,66,67,71,60,59,55,58,57,53,61,51,55,75,77,70,66,72,61,28,60,27,27,23,79,73,74,61,188.0,80.0,Right,3,4,Trickster,1,0,Holland,EFL Championship,Middlesbrough,delano burgzorg
5447,811,277263,Delice Boboy,F,19,ST,,0,69,71,69,56,69,43,61,70,72,70,72,69,66,62,56,46,59,43,66,47,48,67,74,58,64,73,64,32,67,30,58,35,71,59,62,58,169.0,57.0,Right,2,2,,0,0,Germany,GPFBL,RB Leipzig,delice boboy
5447,131,247674,Dennis Politic,M,26,LW,LM,1,69,80,65,62,73,31,71,81,80,66,68,69,62,54,53,60,62,60,64,57,64,72,84,71,65,73,67,25,42,31,28,37,68,76,72,64,185.0,78.0,Right,4,3,Low Driven Shot|Technical,2,0,Romania,SUPERLIGA,FCSB,dennis politic
5447,432,267446,Denso Kasius,M,23,RB,RM,1,69,88,53,63,68,59,68,86,90,66,50,62,54,42,32,67,60,47,66,59,62,67,78,65,63,67,66,58,50,57,64,65,64,74,63,74,185.0,73.0,Right,3,3,Quick Step,1,0,Holland,Eredivisie,AZ,denso kasius
5447,811,269705,Derry Scherhant,M,23,ST,LM|LW|CAM,3,69,83,66,61,73,23,65,78,87,68,69,68,59,64,61,64,58,34,68,53,72,76,75,69,67,72,64,16,56,20,21,19,73,67,66,56,185.0,78.0,Right,3,4,Gamechanger|Technical,2,0,Germany,Bundesliga,SC Freiburg,derry scherhant
5447,426,235899,Deyovaisio Zeefuik,M,28,LB,RB|RM,2,69,84,41,59,64,63,78,75,91,56,33,65,29,38,46,63,57,39,62,57,48,63,70,75,63,64,58,66,55,62,65,65,75,81,75,84,177.0,76.0,Right,3,2,Bruiser,1,0,Holland,Bundesliga 2,Hertha BSC,deyovaisio zeefuik
5447,1142,253034,Di'Shon Bernard,M,25,CB,,0,69,65,40,54,60,68,76,61,68,52,40,48,30,31,45,36,52,29,66,63,40,57,58,52,67,65,66,68,65,70,68,67,77,70,82,68,189.0,84.0,Right,3,2,,0,0,Jamaica,EFL Championship,Sheffield Wed,di shon bernard
5447,1142,266793,Diane Caldwell,F,37,CB,,0,69,44,42,60,61,70,65,34,53,45,31,60,44,35,55,56,48,44,71,60,56,54,56,64,67,70,78,71,66,75,68,60,64,41,75,72,174.0,67.0,Right,3,2,,0,0,Republic of Ireland,Schweizer Damen Liga,FC Zürich,diane caldwell
5447,811,234710,Didier Lamkel Zé,M,29,ST,LM|CAM,2,69,76,71,64,69,46,79,68,82,70,70,74,73,63,64,66,62,64,63,63,70,74,70,56,54,67,64,48,67,28,58,40,78,81,78,79,192.0,79.0,Right,4,4,Rapid,1,0,Cameroon,CSL,Qingdao Hainiu,didier lamkel ze
5447,367,255866,Diego Fernández,M,23,LM,RM|LW,2,69,70,57,67,70,49,51,67,73,67,57,61,60,38,46,67,66,45,73,66,63,72,70,65,60,71,68,63,35,40,57,41,42,69,44,50,171.0,66.0,Right,3,3,,0,0,Paraguay,Sudamericana,Guaraní,diego fernandez
5447,811,264229,Diego García,M,25,ST,,0,69,71,68,52,68,24,56,71,71,70,68,69,68,70,69,38,55,43,62,46,50,69,55,58,69,72,69,14,73,16,22,21,78,55,63,34,186.0,78.0,Right,3,2,,0,0,Spain,LALIGA HYPERMOTION,CD Leganés,diego garcia
5447,811,204709,Diego Rubio,M,32,ST,CAM,1,69,67,69,65,71,48,71,67,67,65,67,76,68,70,74,52,66,74,68,65,75,69,74,73,70,72,70,23,74,44,59,49,77,74,69,72,180.0,77.0,Right,4,3,Long Ball Pass|Precision Header,2,0,Chile,MLS,Austin FC,diego rubio
5447,1142,237040,Dimitrios Nikolaou,M,27,CB,,0,69,36,40,44,42,69,78,38,35,29,25,67,50,25,49,40,26,29,56,58,24,30,35,45,66,55,59,68,68,70,69,68,71,69,84,74,188.0,82.0,Left,2,2,Long Ball Pass,1,0,Greece,Serie BKT,Bari,dimitrios nikolaou
5447,367,240271,Dimitris Limnios,M,27,LM,RM|LW,2,69,74,66,64,71,39,58,78,71,69,65,69,68,69,55,65,67,66,67,55,60,70,77,79,66,71,63,26,56,43,39,35,68,68,55,50,178.0,71.0,Right,3,3,Technical,1,0,Greece,Eredivisie,Fortuna Sittard,dimitris limnios
5447,432,271451,Dinis Pinto,M,25,RB,RM,1,69,75,42,61,66,66,59,76,74,48,34,56,43,48,50,68,56,49,64,59,58,66,74,70,67,66,54,64,57,66,69,66,69,61,58,58,178.0,73.0,Right,3,2,,0,0,Portugal,Liga Portugal,Moreirense FC,dinis pinto
5447,432,246974,Diogo Calila,M,27,RB,RM,1,69,75,48,59,68,65,68,76,74,62,46,55,42,40,46,68,52,40,63,50,68,67,72,68,67,67,69,66,45,68,67,69,66,67,68,69,180.0,76.0,Right,3,3,Rapid,1,0,Mozambique,Liga Portugal,Santa Clara,diogo calila
5447,432,279769,Diogo Travassos,M,22,RB,LB|RM,2,69,86,64,66,72,63,71,88,84,67,64,63,62,61,73,70,67,66,66,62,65,73,78,80,62,70,68,68,52,66,60,59,74,74,67,75,175.0,65.0,Right,5,3,,0,0,Portugal,Liga Portugal,Moreirense FC,diogo travassos
5447,538,277598,Djibril Soumaré,M,23,CDM,CM,1,69,60,56,60,64,68,72,58,61,59,58,63,52,40,46,55,57,40,67,66,48,66,49,59,71,68,58,66,62,68,72,67,70,78,72,67,185.0,73.0,Left,2,2,Aerial Fortress|Bruiser,2,0,Senegal,EFL Championship,Sheffield Utd,djibril soumare
5447,1142,72620,Dmytro Pospelov,M,34,CB,,0,69,52,54,54,54,67,79,53,51,46,62,58,41,31,52,39,38,34,68,69,47,51,39,50,65,61,70,67,73,69,65,62,80,76,84,68,187.0,82.0,Right,3,2,Aerial Fortress|Precision Header,2,0,Ukraine,SUPERLIGA,UTA Arad,dmytro pospelov
5447,131,248575,Dominik Kother,M,26,LW,LM,1,69,83,61,60,70,24,54,86,81,64,65,57,60,53,49,64,62,57,63,52,46,71,85,72,65,68,55,23,46,26,16,20,60,81,48,33,180.0,72.0,Right,3,4,Low Driven Shot|Quick Step|Rapid,3,0,Germany,Bundesliga 2,Dynamo Dresden,dominik kother
5447,415,221896,Donis Avdijaj,M,29,CAM,LM|ST|CM,3,69,80,68,66,73,26,71,79,80,67,66,71,70,71,62,65,67,59,67,62,68,72,81,81,65,72,68,26,63,19,23,19,76,80,65,72,173.0,69.0,Right,4,4,Finesse Shot|Inventive|Precision Header,3,0,Kosovo,Ö. Bundesliga,Wolfsberger AC,donis avdijaj
5447,811,279919,Dylan Nandín,M,24,ST,,0,69,67,71,45,66,23,64,64,69,74,73,69,70,63,70,44,44,55,51,35,40,68,57,74,70,65,55,22,68,20,15,11,75,60,75,40,186.0,78.0,Right,3,2,,0,0,Uruguay,Liga Portugal,Arouca,dylan nandin
5447,811,237807,Dylan Vente,M,26,ST,,0,69,74,70,55,65,27,57,70,77,71,77,67,63,60,62,40,62,39,67,42,53,64,68,64,68,66,67,30,66,25,18,17,68,70,59,32,181.0,70.0,Right,4,3,Finesse Shot,1,0,Suriname,Eredivisie,sc Heerenveen,dylan vente
5447,538,274024,Eden Karzev,M,25,CDM,CM,1,69,68,65,63,67,65,80,67,69,62,58,78,72,65,45,56,64,70,67,68,46,66,72,70,65,68,66,65,61,65,66,68,68,88,80,73,186.0,75.0,Right,2,2,Long Ball Pass|Slide Tackle,2,0,Israel,CSL,SZ Peng City,eden karzev
5447,1142,240835,Edgar Elizalde,M,26,CB,LB|LM,2,69,71,35,53,57,69,71,70,72,34,34,33,34,30,55,55,45,29,60,58,41,53,58,71,62,59,55,65,65,70,72,71,76,61,75,71,179.0,78.0,Left,2,2,,0,0,Uruguay,LPF,Platense,edgar elizalde
5447,426,213928,Eduard Sobol,M,30,LB,LM,1,69,73,64,66,68,66,69,71,74,66,58,76,70,69,34,67,65,74,66,64,69,69,68,64,62,70,63,66,64,64,68,66,73,68,67,72,186.0,79.0,Left,2,2,,0,0,Ukraine,Ligue 1 McDonald's,Strasbourg,eduard sobol
5447,114,242612,Edward Chilufya,M,26,RW,LW|ST|RM,3,69,88,65,63,70,34,61,88,88,66,66,62,66,61,60,64,66,45,64,59,61,67,91,87,63,68,65,40,51,44,20,17,67,76,54,57,171.0,65.0,Right,2,3,Quick Step|Rapid,2,0,Zambia,3F Superliga,FC Midtjylland,edward chilufya
5447,353,211365,Eirik Hestad,M,30,RM,CM|CAM|RW,3,69,74,64,64,71,50,64,77,71,65,67,63,66,52,52,60,68,61,66,64,62,72,75,68,65,71,66,51,48,51,50,48,65,71,61,60,183.0,75.0,Left,3,4,Gamechanger|Technical,2,0,Norway,Eliteserien,Molde FK,eirik hestad
5447,1142,267474,Ellie Jean,F,29,CB,,0,69,71,39,60,64,72,59,69,73,38,34,49,42,34,45,56,42,43,75,60,67,63,65,39,70,71,57,68,70,72,74,71,63,71,48,70,168.0,62.0,Right,3,2,,0,0,United States,NWSL,Rac. Louisville,ellie jean
5447,728,234894,Emil Bohinen,M,27,CM,CDM,1,69,58,62,69,69,67,71,62,54,69,60,66,65,46,65,63,70,64,71,70,68,68,69,73,66,69,68,68,56,70,68,65,66,79,68,70,189.0,81.0,Left,3,3,,0,0,Norway,Serie BKT,Venezia,emil bohinen
5447,538,246063,Emil Breivik,M,25,CDM,CM,1,69,75,55,63,67,63,78,74,76,65,57,60,49,49,46,58,66,42,67,67,59,65,75,70,66,67,65,65,52,62,65,64,73,87,76,72,180.0,82.0,Right,4,2,Incisive Pass|Relentless,2,0,Norway,Eliteserien,Molde FK,emil breivik
5447,1142,78687,Emilia Hirche,F,22,CB,CDM,1,69,65,60,66,69,71,62,62,68,62,61,59,63,48,60,53,66,65,74,71,56,66,74,71,67,74,64,73,64,70,74,68,65,69,58,63,172.0,62.0,Right,3,2,,0,0,Germany,GPFBL,Hamburger SV,emilia hirche
5447,1142,273826,Emiro Garcés,M,24,CB,RB,1,69,84,35,47,50,67,76,83,85,26,38,33,33,29,38,37,33,35,63,52,36,40,64,57,68,56,50,68,69,63,69,65,87,72,80,68,186.0,75.0,Right,2,2,,0,0,Colombia,MLS,LA Galaxy,emiro garces
5447,426,231353,Emmanuel Iyoha,M,28,LB,LM|RB,2,69,69,63,61,71,64,74,74,64,65,61,72,60,60,56,64,53,40,69,57,62,73,68,54,69,72,68,65,71,65,63,59,86,77,79,56,191.0,86.0,Right,3,3,,0,0,Germany,Bundesliga 2,Düsseldorf,emmanuel iyoha
5447,1142,241007,Enzo Ebosse,M,27,CB,,0,69,56,35,54,60,70,71,55,56,51,28,45,38,27,41,56,45,31,62,53,51,60,46,62,63,66,52,72,68,67,72,71,72,66,75,67,185.0,75.0,Left,3,2,,0,0,Cameroon,Serie A Enilive,Hellas Verona,enzo ebosse
5447,1142,253472,Eric Kahl,M,24,CB,LB|LM,2,69,82,50,61,66,67,74,82,82,60,49,56,48,49,38,62,58,40,65,61,61,62,77,76,72,65,65,69,63,69,67,65,81,75,73,73,178.0,72.0,Left,2,3,Block|Rapid,2,0,Sweden,3F Superliga,AGF,eric kahl
5447,811,77840,Erick Farias,M,29,ST,LW|LM,2,69,77,69,55,69,20,57,80,75,75,74,70,59,43,74,57,63,36,62,39,32,67,83,72,69,69,62,13,61,17,17,15,75,54,62,46,173.0,81.0,Right,3,3,,0,0,Brazil,K League 1,Ulsan HD FC,erick farias
5447,367,254899,Erick Otieno,M,29,LM,RM|LB,2,69,91,48,64,70,61,75,90,91,58,44,59,46,44,32,65,63,33,69,61,62,67,80,90,64,68,69,65,44,64,62,59,75,71,79,70,170.0,70.0,Left,4,2,Quick Step|Rapid|Whipped Pass,3,0,Kenya,PKO BP Ekstraklasa,Raków,erick otieno
5447,426,225996,Erik Janža,M,32,LB,LM,1,69,62,50,66,64,66,69,60,64,56,40,62,60,44,54,68,62,69,67,62,70,61,62,79,62,67,61,63,55,68,68,69,62,81,60,76,175.0,72.0,Left,2,2,Long Ball Pass|Whipped Pass,2,0,Slovenia,PKO BP Ekstraklasa,Górnik Zabrze,erik janza
5447,367,244464,Eryc Castillo,M,31,LM,LW|RM,2,69,85,61,58,71,33,79,85,85,73,60,68,55,51,62,64,51,57,62,54,50,70,83,84,65,70,58,32,58,21,41,24,85,75,85,65,175.0,82.0,Right,3,3,Rapid,1,0,Ecuador,Libertadores,Alianza Lima,eryc castillo
5447,367,266158,Estanis Pedrola,M,22,LM,RM|LW,2,69,75,66,66,72,26,48,74,75,67,65,70,65,66,59,67,65,48,68,65,65,76,75,64,56,71,61,26,56,22,22,18,63,43,50,45,185.0,78.0,Right,5,4,Trickster,1,0,Spain,Serie BKT,Sampdoria,estanis pedrola
5447,538,268949,Esther Laborde,F,21,CDM,CM|RM,2,69,74,48,69,60,67,63,74,74,43,41,60,55,31,55,67,67,60,73,69,61,54,68,56,68,66,58,62,69,68,70,67,71,65,57,74,160.0,52.0,Right,2,3,,0,0,Spain,Liga F Moeve,Madrid CFF,esther laborde
5447,432,246159,Ethan Laird,M,24,RB,LB|RM,2,69,85,54,61,69,63,71,87,84,61,54,63,53,31,35,62,66,32,63,59,62,67,78,70,69,68,71,63,63,61,63,66,83,66,71,72,177.0,66.0,Right,3,3,Long Throw|Rapid|Slide Tackle,3,0,England,EFL Championship,Birmingham City,ethan laird
5447,728,278172,Ethan Mbappé,M,19,CM,RM,1,69,73,60,68,71,59,54,70,75,63,61,64,60,47,53,62,69,54,73,68,57,72,65,65,67,73,69,62,54,56,63,57,56,67,48,52,180.0,70.0,Left,2,3,,0,0,France,Ligue 1 McDonald's,LOSC Lille,ethan mbappe
5447,728,72150,Eva Dios,F,24,CM,CDM,1,69,71,53,65,67,61,60,72,71,71,51,51,57,41,51,52,71,41,75,66,42,64,65,61,66,72,72,71,51,45,72,61,65,65,61,52,165.0,52.0,Right,2,2,,0,0,Spain,Liga F Moeve,RC Deportivo,eva dios
5447,728,273001,Eva Schatzer,F,21,CM,,0,69,67,67,72,69,65,63,68,67,65,66,76,70,60,46,75,62,72,76,73,65,68,68,71,66,73,54,68,58,59,72,64,67,62,64,61,167.0,60.0,Left,3,3,Anticipate,1,0,Italy,Calcio A Femminile,Juventus,eva schatzer
5447,538,244725,Evert Linthorst,M,26,CDM,CM,1,69,66,60,62,67,65,76,66,66,66,60,67,58,45,52,46,65,47,68,69,57,65,65,67,68,69,67,67,66,65,63,61,77,80,78,68,185.0,82.0,Right,3,3,,0,0,Holland,Eredivisie,Go Ahead Eagles,evert linthorst
5447,415,246237,Ezequiel Bullaude,M,25,CAM,CM,1,69,71,69,63,72,33,64,70,71,67,69,74,69,60,68,53,68,47,68,61,66,74,71,56,65,74,64,27,65,29,33,25,64,75,67,44,184.0,71.0,Right,3,3,Technical,1,0,Argentina,Eredivisie,Feyenoord,ezequiel bullaude
5447,1142,186695,Ezequiel Muñoz,M,35,CB,,0,69,37,31,47,49,70,65,34,39,29,21,57,31,24,30,33,41,32,62,51,34,44,48,52,64,51,69,68,70,70,72,70,68,34,79,70,186.0,86.0,Right,3,2,Intercept,1,0,Argentina,LPF,Lanús,ezequiel munoz
5447,811,233023,Faber Gil,M,31,ST,RW,1,69,74,68,63,71,42,66,75,74,72,70,65,66,64,70,60,65,62,67,60,50,73,74,68,69,70,67,42,65,39,39,35,76,65,70,55,179.0,69.0,Right,3,2,,0,0,Colombia,Libertadores,Bucaramanga,faber gil
5447,811,231624,Fabian Schleusener,M,34,ST,,0,69,75,66,59,67,29,75,75,75,72,69,71,57,69,52,64,57,39,66,48,59,68,68,67,69,67,63,26,64,29,22,20,79,74,75,74,186.0,81.0,Right,4,3,,0,0,Germany,Bundesliga 2,Karlsruher SC,fabian schleusener
5447,426,256735,Fabio Fehr,M,26,LB,RB|LM,2,69,71,56,66,62,63,60,73,70,60,54,60,57,48,50,74,59,57,70,60,64,56,58,73,67,71,49,59,49,68,66,63,59,80,54,51,179.0,69.0,Right,3,2,,0,0,Switzerland,Brack Super League,FC Thun,fabio fehr
5447,432,228145,Fabián Hormazábal,M,29,RB,RM,1,69,78,52,59,66,61,67,77,79,64,50,61,46,49,51,67,52,32,65,59,49,65,75,71,64,65,55,60,55,60,64,64,72,84,66,48,172.0,71.0,Right,3,3,Technical,1,0,Chile,Libertadores,U. de Chile,fabian hormazabal
5447,353,245247,Fabricio Domínguez,M,27,RM,RB|CM|RW,3,69,83,54,62,70,58,66,82,84,62,52,63,51,44,48,69,58,47,65,63,48,72,78,72,61,68,50,63,54,54,59,57,69,86,58,62,177.0,69.0,Right,2,3,Rapid|Relentless,2,0,Uruguay,Libertadores,Cerro Porteño,fabricio dominguez
5447,1142,240652,Fabrizio Brignani,M,28,CB,,0,69,62,43,41,54,71,73,58,65,44,42,60,28,35,50,21,34,32,57,48,33,48,65,65,67,55,60,71,73,72,71,67,76,80,71,70,191.0,74.0,Right,3,2,,0,0,Italy,LALIGA HYPERMOTION,CD Castellón,fabrizio brignani
5447,538,256526,Facundo Agustín Cáseres,M,24,CDM,CM|CB,2,69,67,60,64,70,66,60,68,66,48,61,60,65,39,57,45,70,49,72,68,59,71,69,65,67,73,57,68,64,62,69,67,61,72,49,73,178.0,70.0,Right,3,2,,0,0,Argentina,Liga Portugal,Gil Vicente,facundo agustin caseres
5447,353,264507,Facundo Altamira,M,24,RM,RW|ST,2,69,87,68,63,68,40,55,84,89,67,68,73,65,64,59,71,55,40,67,63,49,70,81,59,60,67,51,30,58,41,40,41,75,47,64,39,185.0,76.0,Right,3,3,,0,0,Argentina,LPF,Godoy Cruz,facundo altamira
5447,432,258528,Facundo Mater,M,27,RB,RM|RW,2,69,77,61,64,68,64,67,78,76,72,64,63,61,42,43,64,69,42,68,60,51,65,72,74,64,70,67,64,55,65,66,65,70,78,60,71,164.0,64.0,Right,3,3,Intercept|Rapid|Relentless|Slide Tackle,4,0,Syria,LPF,Barracas Central,facundo mater
5447,1142,183966,Facundo Roncaglia,M,39,CB,RB,1,69,56,50,62,60,70,70,54,58,51,38,70,66,28,35,64,59,52,62,69,61,56,63,64,67,62,64,70,69,69,70,69,70,67,71,69,179.0,77.0,Right,2,2,Slide Tackle,1,0,Argentina,LPF,Sarmiento,facundo roncaglia
5447,131,230991,Fafà Picault,M,35,LW,ST|LM,2,69,87,66,62,71,38,49,90,84,65,67,71,59,64,59,66,63,43,63,55,65,73,78,81,64,66,67,42,63,44,25,26,73,62,36,57,173.0,63.0,Right,3,4,Rapid,1,0,Haiti,MLS,Inter Miami CF,fafa picault
5447,426,230043,Faitout Maouassa,M,27,LB,LM,1,69,72,63,66,71,67,68,75,70,65,59,73,67,53,44,72,63,58,67,58,75,70,72,82,65,73,65,63,60,68,70,67,77,57,73,68,170.0,77.0,Left,2,3,,0,0,France,Ligue 2 BKT,AS Nancy Lorraine,faitout maouassa
5447,1142,229628,Fali,M,32,CB,,0,69,43,53,64,55,65,86,36,48,42,40,72,70,33,47,63,68,67,64,63,58,53,42,68,63,59,60,62,67,64,68,66,72,80,91,86,186.0,84.0,Right,3,2,Block|Bruiser,2,0,Spain,LALIGA HYPERMOTION,Cádiz CF,fali
5447,1142,257804,Fatih Kuruçuk,M,28,CB,,0,69,53,36,43,46,69,77,54,53,30,31,53,28,29,48,26,33,32,56,56,38,39,46,42,68,50,60,66,71,68,70,69,80,65,83,75,192.0,85.0,Right,2,2,Slide Tackle,1,0,Turkey,Trendyol Süper Lig,Karagümrük SK,fatih kurucuk
5447,811,246471,Federico Girotti,M,26,ST,,0,69,61,69,57,65,36,75,64,59,73,72,70,59,67,70,47,56,51,62,61,55,65,69,52,67,64,71,28,73,30,35,34,84,69,83,59,190.0,84.0,Right,3,3,Enforcer,1,0,Argentina,LPF,Talleres,federico girotti
